序号,土地用途分区代码,土地用途分区名称
76332,20,一般农地区
76333,20,一般农地区
76334,20,一般农地区
76335,20,一般农地区
76336,20,一般农地区
76337,20,一般农地区
76338,20,一般农地区
76339,20,一般农地区
76340,20,一般农地区
76341,20,一般农地区
76342,20,一般农地区
76343,20,一般农地区
76344,20,一般农地区
76345,20,一般农地区
76346,20,一般农地区
76347,20,一般农地区
76348,20,一般农地区
76349,20,一般农地区
76350,20,一般农地区
76351,20,一般农地区
76352,20,一般农地区
76353,20,一般农地区
76354,20,一般农地区
76355,20,一般农地区
76356,20,一般农地区
76357,20,一般农地区
76358,20,一般农地区
76359,20,一般农地区
76360,20,一般农地区
76361,20,一般农地区
76362,20,一般农地区
76363,20,一般农地区
76364,20,一般农地区
76365,20,一般农地区
76366,20,一般农地区
76367,20,一般农地区
76368,20,一般农地区
76369,20,一般农地区
76370,20,一般农地区
76371,20,一般农地区
76372,20,一般农地区
76373,20,一般农地区
76374,20,一般农地区
76375,20,一般农地区
76376,20,一般农地区
76377,20,一般农地区
76378,20,一般农地区
76379,20,一般农地区
76380,20,一般农地区
76381,20,一般农地区
76382,20,一般农地区
76383,20,一般农地区
76384,20,一般农地区
76385,20,一般农地区
76386,20,一般农地区
76387,20,一般农地区
76388,20,一般农地区
76389,20,一般农地区
76390,20,一般农地区
76391,20,一般农地区
76392,20,一般农地区
76393,20,一般农地区
76394,20,一般农地区
76395,20,一般农地区
76396,20,一般农地区
76397,20,一般农地区
76398,20,一般农地区
76399,20,一般农地区
76400,20,一般农地区
76401,20,一般农地区
76402,20,一般农地区
76403,20,一般农地区
76404,20,一般农地区
76405,20,一般农地区
76406,20,一般农地区
76407,20,一般农地区
76408,20,一般农地区
76409,20,一般农地区
76410,20,一般农地区
76411,20,一般农地区
76412,20,一般农地区
76413,20,一般农地区
76414,20,一般农地区
76415,20,一般农地区
76416,20,一般农地区
76417,20,一般农地区
76418,20,一般农地区
76419,20,一般农地区
76420,20,一般农地区
76421,20,一般农地区
76422,20,一般农地区
76423,20,一般农地区
76424,20,一般农地区
76425,20,一般农地区
76426,20,一般农地区
76427,20,一般农地区
76428,20,一般农地区
76429,20,一般农地区
76430,20,一般农地区
76431,20,一般农地区
76432,20,一般农地区
76433,20,一般农地区
76434,20,一般农地区
76435,20,一般农地区
76436,20,一般农地区
76437,20,一般农地区
76438,20,一般农地区
76439,20,一般农地区
76440,20,一般农地区
76441,20,一般农地区
76442,20,一般农地区
76443,20,一般农地区
76444,20,一般农地区
76445,20,一般农地区
76446,20,一般农地区
76447,20,一般农地区
76448,20,一般农地区
76449,20,一般农地区
76450,20,一般农地区
76451,20,一般农地区
76452,20,一般农地区
76453,20,一般农地区
76454,20,一般农地区
76455,20,一般农地区
76456,20,一般农地区
76457,20,一般农地区
76458,20,一般农地区
76459,20,一般农地区
76460,20,一般农地区
76461,20,一般农地区
76462,20,一般农地区
76463,20,一般农地区
76464,20,一般农地区
76465,20,一般农地区
76466,20,一般农地区
76467,20,一般农地区
76468,20,一般农地区
76469,20,一般农地区
76470,20,一般农地区
76471,20,一般农地区
76472,20,一般农地区
76473,20,一般农地区
76474,20,一般农地区
76475,20,一般农地区
76476,20,一般农地区
76477,20,一般农地区
76478,20,一般农地区
76479,20,一般农地区
76480,20,一般农地区
76481,20,一般农地区
76482,20,一般农地区
76483,20,一般农地区
76484,20,一般农地区
76485,20,一般农地区
76486,20,一般农地区
76487,20,一般农地区
76488,20,一般农地区
76489,20,一般农地区
76490,20,一般农地区
76491,20,一般农地区
76492,20,一般农地区
76493,20,一般农地区
76494,20,一般农地区
76495,20,一般农地区
76496,20,一般农地区
76497,20,一般农地区
76498,20,一般农地区
76499,20,一般农地区
76500,20,一般农地区
76501,20,一般农地区
76502,20,一般农地区
76503,20,一般农地区
76504,20,一般农地区
76505,20,一般农地区
76506,20,一般农地区
76507,20,一般农地区
76508,20,一般农地区
76509,20,一般农地区
76510,20,一般农地区
76511,20,一般农地区
76512,20,一般农地区
76513,20,一般农地区
76514,20,一般农地区
76515,20,一般农地区
76516,20,一般农地区
76517,20,一般农地区
76518,20,一般农地区
76519,20,一般农地区
76520,20,一般农地区
76521,20,一般农地区
76522,20,一般农地区
76523,20,一般农地区
76524,20,一般农地区
76525,20,一般农地区
76526,20,一般农地区
76527,20,一般农地区
76528,20,一般农地区
76529,20,一般农地区
76530,20,一般农地区
76531,20,一般农地区
76532,20,一般农地区
76533,20,一般农地区
76534,20,一般农地区
76535,20,一般农地区
76536,20,一般农地区
76537,20,一般农地区
76538,20,一般农地区
76539,20,一般农地区
76540,20,一般农地区
76541,20,一般农地区
76542,20,一般农地区
76543,20,一般农地区
76544,20,一般农地区
76545,20,一般农地区
76546,20,一般农地区
76547,20,一般农地区
76548,20,一般农地区
76549,20,一般农地区
76550,20,一般农地区
76551,20,一般农地区
76552,20,一般农地区
76553,20,一般农地区
76554,20,一般农地区
76555,20,一般农地区
76556,20,一般农地区
76557,20,一般农地区
76558,20,一般农地区
76559,20,一般农地区
76560,20,一般农地区
76561,20,一般农地区
76562,20,一般农地区
76563,20,一般农地区
76564,20,一般农地区
76565,20,一般农地区
76566,20,一般农地区
76567,20,一般农地区
76568,20,一般农地区
76569,20,一般农地区
76570,20,一般农地区
76571,20,一般农地区
76572,20,一般农地区
76573,20,一般农地区
76574,20,一般农地区
76575,20,一般农地区
76576,20,一般农地区
76577,20,一般农地区
76578,20,一般农地区
76579,20,一般农地区
76580,20,一般农地区
76581,209,其他建设用地
76582,209,其他建设用地
76583,209,其他建设用地
76584,209,其他建设用地
76585,209,其他建设用地
76586,209,其他建设用地
76587,209,其他建设用地
76588,209,其他建设用地
76589,209,其他建设用地
76590,209,其他建设用地
76591,209,其他建设用地
76592,209,其他建设用地
76593,209,其他建设用地
76594,209,其他建设用地
76595,209,其他建设用地
76596,209,其他建设用地
76597,209,其他建设用地
76598,209,其他建设用地
76599,209,其他建设用地
76600,209,其他建设用地
76601,209,其他建设用地
76602,209,其他建设用地
76603,209,其他建设用地
76604,209,其他建设用地
76605,209,其他建设用地
76606,209,其他建设用地
76607,209,其他建设用地
76608,209,其他建设用地
76609,209,其他建设用地
76610,209,其他建设用地
76611,209,其他建设用地
76612,209,其他建设用地
76613,209,其他建设用地
76614,31,城镇建设用地区
76615,31,城镇建设用地区
76616,31,城镇建设用地区
76617,31,城镇建设用地区
76618,10,基本农田保护区
76619,10,基本农田保护区
76620,10,基本农田保护区
76621,10,基本农田保护区
76622,10,基本农田保护区
76623,10,基本农田保护区
76624,10,基本农田保护区
76625,10,基本农田保护区
76626,10,基本农田保护区
76627,10,基本农田保护区
76628,10,基本农田保护区
76629,10,基本农田保护区
76630,10,基本农田保护区
76631,10,基本农田保护区
76632,10,基本农田保护区
76633,10,基本农田保护区
76634,10,基本农田保护区
76635,10,基本农田保护区
76636,10,基本农田保护区
76637,10,基本农田保护区
76638,10,基本农田保护区
76639,10,基本农田保护区
76640,10,基本农田保护区
76641,10,基本农田保护区
76642,10,基本农田保护区
76643,10,基本农田保护区
76644,10,基本农田保护区
76645,10,基本农田保护区
76646,10,基本农田保护区
76647,10,基本农田保护区
76648,10,基本农田保护区
76649,10,基本农田保护区
76650,10,基本农田保护区
76651,10,基本农田保护区
76652,10,基本农田保护区
76653,10,基本农田保护区
76654,10,基本农田保护区
76655,10,基本农田保护区
76656,10,基本农田保护区
76657,10,基本农田保护区
76658,10,基本农田保护区
76659,10,基本农田保护区
76660,10,基本农田保护区
76661,10,基本农田保护区
76662,10,基本农田保护区
76663,10,基本农田保护区
76664,10,基本农田保护区
76665,10,基本农田保护区
76666,10,基本农田保护区
76667,10,基本农田保护区
76668,10,基本农田保护区
76669,10,基本农田保护区
76670,10,基本农田保护区
76671,10,基本农田保护区
76672,10,基本农田保护区
76673,10,基本农田保护区
76674,10,基本农田保护区
76675,10,基本农田保护区
76676,10,基本农田保护区
76677,10,基本农田保护区
76678,10,基本农田保护区
76679,10,基本农田保护区
76680,10,基本农田保护区
76681,10,基本农田保护区
76682,10,基本农田保护区
76683,10,基本农田保护区
76684,10,基本农田保护区
76685,10,基本农田保护区
76686,10,基本农田保护区
76687,10,基本农田保护区
76688,10,基本农田保护区
76689,10,基本农田保护区
76690,10,基本农田保护区
76691,10,基本农田保护区
76692,10,基本农田保护区
76693,10,基本农田保护区
76694,10,基本农田保护区
76695,10,基本农田保护区
76696,10,基本农田保护区
76697,10,基本农田保护区
76698,10,基本农田保护区
76699,10,基本农田保护区
76700,10,基本农田保护区
76701,10,基本农田保护区
76702,10,基本农田保护区
76703,10,基本农田保护区
76704,10,基本农田保护区
76705,10,基本农田保护区
76706,10,基本农田保护区
76707,10,基本农田保护区
76708,10,基本农田保护区
76709,10,基本农田保护区
76710,10,基本农田保护区
76711,10,基本农田保护区
76712,10,基本农田保护区
76713,10,基本农田保护区
76714,10,基本农田保护区
76715,10,基本农田保护区
76716,10,基本农田保护区
76717,10,基本农田保护区
76718,10,基本农田保护区
76719,10,基本农田保护区
76720,10,基本农田保护区
76721,10,基本农田保护区
76722,10,基本农田保护区
76723,10,基本农田保护区
76724,10,基本农田保护区
76725,10,基本农田保护区
76726,10,基本农田保护区
76727,10,基本农田保护区
76728,10,基本农田保护区
76729,10,基本农田保护区
76730,10,基本农田保护区
76731,10,基本农田保护区
76732,10,基本农田保护区
76733,10,基本农田保护区
76734,10,基本农田保护区
76735,10,基本农田保护区
76736,10,基本农田保护区
76737,10,基本农田保护区
76738,10,基本农田保护区
76739,10,基本农田保护区
76740,10,基本农田保护区
76741,10,基本农田保护区
76742,10,基本农田保护区
76743,10,基本农田保护区
76744,10,基本农田保护区
76745,10,基本农田保护区
76746,10,基本农田保护区
76747,10,基本农田保护区
76748,10,基本农田保护区
76749,10,基本农田保护区
76750,10,基本农田保护区
76751,10,基本农田保护区
76752,10,基本农田保护区
76753,10,基本农田保护区
76754,10,基本农田保护区
76755,10,基本农田保护区
76756,10,基本农田保护区
76757,10,基本农田保护区
76758,10,基本农田保护区
76759,10,基本农田保护区
76760,10,基本农田保护区
76761,10,基本农田保护区
76762,10,基本农田保护区
76763,10,基本农田保护区
76764,10,基本农田保护区
76765,10,基本农田保护区
76766,10,基本农田保护区
76767,10,基本农田保护区
76768,10,基本农田保护区
76769,10,基本农田保护区
76770,10,基本农田保护区
76771,10,基本农田保护区
76772,10,基本农田保护区
76773,10,基本农田保护区
76774,10,基本农田保护区
76775,10,基本农田保护区
76776,10,基本农田保护区
76777,10,基本农田保护区
76778,10,基本农田保护区
76779,10,基本农田保护区
76780,10,基本农田保护区
76781,32,村镇建设用地区
76782,32,村镇建设用地区
76783,32,村镇建设用地区
76784,32,村镇建设用地区
76785,32,村镇建设用地区
76786,32,村镇建设用地区
76787,32,村镇建设用地区
76788,32,村镇建设用地区
76789,32,村镇建设用地区
76790,32,村镇建设用地区
76791,32,村镇建设用地区
76792,32,村镇建设用地区
76793,32,村镇建设用地区
76794,32,村镇建设用地区
76795,32,村镇建设用地区
76796,32,村镇建设用地区
76797,32,村镇建设用地区
76798,32,村镇建设用地区
76799,32,村镇建设用地区
76800,32,村镇建设用地区
76801,32,村镇建设用地区
76802,32,村镇建设用地区
76803,32,村镇建设用地区
76804,32,村镇建设用地区
76805,32,村镇建设用地区
76806,32,村镇建设用地区
76807,32,村镇建设用地区
76808,32,村镇建设用地区
76809,32,村镇建设用地区
76810,32,村镇建设用地区
76811,32,村镇建设用地区
76812,32,村镇建设用地区
76813,32,村镇建设用地区
